Ticker,Stock Name,Price Code,Ratios Code,In Market?
SFLY,Shutterfly Inc,GOOG/NASDAQ_SFLY,DMDRN/SFLY_ALLFINANCIALRATIOS,Active
SFNC,Simmons First Nat'l 'A',GOOG/NASDAQ_SFNC,DMDRN/SFNC_ALLFINANCIALRATIOS,Active
SFNS,Summit Financial Services Grp,GOOG/PINK_SFNS,DMDRN/SFNS_ALLFINANCIALRATIOS,Active
SFRX,Seafarer Exploration Corp,GOOG/PINK_SFRX,DMDRN/SFRX_ALLFINANCIALRATIOS,Active
SFST,Southern First Bancshares Inc,GOOG/NASDAQ_SFST,DMDRN/SFST_ALLFINANCIALRATIOS,Active
SFY,Swift Energy,GOOG/NYSE_SFY,DMDRN/SFY_ALLFINANCIALRATIOS,Active
SGA,Saga Communications,GOOG/AMEX_SGA,DMDRN/SGA_ALLFINANCIALRATIOS,Active
SGAPY,Singapore Telecommunications,GOOG/PINK_SGAPY,DMDRN/SGAPY_ALLFINANCIALRATIOS,Active
SGAS,Sino gas Intl Holdings Inc,GOOG/PINK_SGAS,DMDRN/SGAS_ALLFINANCIALRATIOS,Active
SGB,Southwest Georgia Financial Corp.,GOOG/AMEX_SGB,DMDRN/SGB_ALLFINANCIALRATIOS,Active
SGBI,Sangui Biotech Intl Inc,GOOG/PINK_SGBI,DMDRN/SGBI_ALLFINANCIALRATIOS,Active
SGC,Superior Uniform Group,GOOG/NASDAQ_SGC,DMDRN/SGC_ALLFINANCIALRATIOS,Active
SGEN,Seattle Genetics Inc,GOOG/NASDAQ_SGEN,DMDRN/SGEN_ALLFINANCIALRATIOS,Active
SGGH,Signature Group Holdings Inc,GOOG/PINK_SGGH,DMDRN/SGGH_ALLFINANCIALRATIOS,Active
SGI,Silicon Graphics,GOOG/NASDAQ_SGI,DMDRN/SGI_ALLFINANCIALRATIOS,Active
SGK,Schawk Inc.,GOOG/NYSE_SGK,DMDRN/SGK_ALLFINANCIALRATIOS,Active
SGLA,Sino Green Land Corp.,GOOG/PINK_SGLA,DMDRN/SGLA_ALLFINANCIALRATIOS,Active
SGLN,SurgLine International Inc,GOOG/PINK_SGLN,DMDRN/SGLN_ALLFINANCIALRATIOS,Active
SGLS,Signature Leisure Inc,GOOG/PINK_SGLS,DMDRN/SGLS_ALLFINANCIALRATIOS,Active
SGMA,Sigmatron Int'l Inc.,GOOG/NASDAQ_SGMA,DMDRN/SGMA_ALLFINANCIALRATIOS,Active
SGMO,Sangamo BioSciences Inc,GOOG/NASDAQ_SGMO,DMDRN/SGMO_ALLFINANCIALRATIOS,Active
SGMS,Scientific Games Corp.,GOOG/NASDAQ_SGMS,DMDRN/SGMS_ALLFINANCIALRATIOS,Active
SGNT,Sagent Technology Inc,GOOG/NASDAQ_SGNT,DMDRN/SGNT_ALLFINANCIALRATIOS,Active
SGRP,SPAR Group Inc,GOOG/NASDAQ_SGRP,DMDRN/SGRP_ALLFINANCIALRATIOS,Active
SGTB,Suggestion Box Inc,GOOG/PINK_SGTB,DMDRN/SGTB_ALLFINANCIALRATIOS,Active
SGTI,Shengtai Pharmaceutical Inc.,GOOG/PINK_SGTI,DMDRN/SGTI_ALLFINANCIALRATIOS,Active
SGTN,Soligen Technologies Inc,GOOG/PINK_SGTN,DMDRN/SGTN_ALLFINANCIALRATIOS,Active
SGU,Star Gas Partners L P,GOOG/NYSE_SGU,DMDRN/SGU_ALLFINANCIALRATIOS,Active
SGY,Stone Energy,GOOG/NYSE_SGY,DMDRN/SGY_ALLFINANCIALRATIOS,Active
SGYP,Synergy Pharmaceuticals Inc.,GOOG/NASDAQ_SGYP,DMDRN/SGYP_ALLFINANCIALRATIOS,Active
SHAW,Shaw Group,GOOG/NYSE_SHAW,DMDRN/SHAW_ALLFINANCIALRATIOS,Active
SHBI,Shore Bancshares Inc,GOOG/NASDAQ_SHBI,DMDRN/SHBI_ALLFINANCIALRATIOS,Active
SHEN,Shenandoah Telecommunications,GOOG/NASDAQ_SHEN,DMDRN/SHEN_ALLFINANCIALRATIOS,Active
SHFK,Schuff International Inc,GOOG/PINK_SHFK,DMDRN/SHFK_ALLFINANCIALRATIOS,Active
SHFL,Shuffle Master,GOOG/NASDAQ_SHFL,DMDRN/SHFL_ALLFINANCIALRATIOS,Active
SHIP,Seanergy Maritime Corp,GOOG/NASDAQ_SHIP,DMDRN/SHIP_ALLFINANCIALRATIOS,Active
SHLD,Sears Holdings,GOOG/NASDAQ_SHLD,DMDRN/SHLD_ALLFINANCIALRATIOS,Active
SHLM,Schulman (A.),GOOG/NASDAQ_SHLM,DMDRN/SHLM_ALLFINANCIALRATIOS,Active
SHLO,Shiloh Inds.,GOOG/NASDAQ_SHLO,DMDRN/SHLO_ALLFINANCIALRATIOS,Active
SHO,Sunstone Hotel Investors Inc,GOOG/NYSE_SHO,DMDRN/SHO_ALLFINANCIALRATIOS,Active
SHOO,Madden (Steven) Ltd.,GOOG/NASDAQ_SHOO,DMDRN/SHOO_ALLFINANCIALRATIOS,Active
SHOR,ShoreTel Inc,GOOG/NASDAQ_SHOR,DMDRN/SHOR_ALLFINANCIALRATIOS,Active
SHPR,Poly Shield Technologies Inc.,NA,DMDRN/SHPR_ALLFINANCIALRATIOS,Active
SHRPQ,Sharper Image,GOOG/PINK_SHRPQ,DMDRN/SHRPQ_ALLFINANCIALRATIOS,Active
SHS,Sauer-Danfoss,GOOG/NYSE_SHS,DMDRN/SHS_ALLFINANCIALRATIOS,Active
SHSO,Sound Health Solutions Inc,GOOG/PINK_SHSO,DMDRN/SHSO_ALLFINANCIALRATIOS,Active
SHW,Sherwin-Williams,GOOG/NYSE_SHW,DMDRN/SHW_ALLFINANCIALRATIOS,Active
SHZ,China Shen Zhou Mining & Resources,GOOG/AMEX_SHZ,DMDRN/SHZ_ALLFINANCIALRATIOS,Active
SI,Siemens AG (ADS),GOOG/NYSE_SI,DMDRN/SI_ALLFINANCIALRATIOS,Active
SIAF,Sino Agro Foods Inc,NA,DMDRN/SIAF_ALLFINANCIALRATIOS,Active
SIAL,Sigma-Aldrich,GOOG/NASDAQ_SIAL,DMDRN/SIAL_ALLFINANCIALRATIOS,Active
SIBC,State Investors Bancorp Inc.,GOOG/NASDAQ_SIBC,DMDRN/SIBC_ALLFINANCIALRATIOS,Active
SIDGQ,Stamford Industrial Group Inc,GOOG/PINK_SIDGQ,DMDRN/SIDGQ_ALLFINANCIALRATIOS,Active
SIEB,Siebert Finl Corp,GOOG/NASDAQ_SIEB,DMDRN/SIEB_ALLFINANCIALRATIOS,Active
SIF,Sifco Industries,GOOG/AMEX_SIF,DMDRN/SIF_ALLFINANCIALRATIOS,Active
SIFI,SI Financial Group Inc,GOOG/NASDAQ_SIFI,DMDRN/SIFI_ALLFINANCIALRATIOS,Active
SIFY,Satyam Infoway Limited,GOOG/NASDAQ_SIFY,DMDRN/SIFY_ALLFINANCIALRATIOS,Active
SIG,Signet Jewelers Limited,GOOG/NYSE_SIG,DMDRN/SIG_ALLFINANCIALRATIOS,Active
SIGA,SIGA Technologies Inc,GOOG/NASDAQ_SIGA,DMDRN/SIGA_ALLFINANCIALRATIOS,Active
SIGI,Selective Ins. Group,GOOG/NASDAQ_SIGI,DMDRN/SIGI_ALLFINANCIALRATIOS,Active
SIGM,Sigma Designs,GOOG/NASDAQ_SIGM,DMDRN/SIGM_ALLFINANCIALRATIOS,Active
SIHI,Sinohub Inc,GOOG/AMEX_SIHI,DMDRN/SIHI_ALLFINANCIALRATIOS,Active
SILC,Silicom Ltd,GOOG/NASDAQ_SILC,DMDRN/SILC_ALLFINANCIALRATIOS,Active
SILU,Sprott Resource Lending,GOOG/AMEX_SILU,DMDRN/SILU_ALLFINANCIALRATIOS,Active
SILV,Silver Horn Mining Ltd,NA,DMDRN/SILV_ALLFINANCIALRATIOS,Active
SIMC,Simclar Inc,GOOG/PINK_SIMC,DMDRN/SIMC_ALLFINANCIALRATIOS,Active
SIMG,Silicon Image Inc,GOOG/NASDAQ_SIMG,DMDRN/SIMG_ALLFINANCIALRATIOS,Active
SINA,SINA.com,GOOG/NASDAQ_SINA,DMDRN/SINA_ALLFINANCIALRATIOS,Active
SINO,Sino-Global Shipping America,GOOG/NASDAQ_SINO,DMDRN/SINO_ALLFINANCIALRATIOS,Active
SINX,Sionix Corporation /UT/,GOOG/PINK_SINX,DMDRN/SINX_ALLFINANCIALRATIOS,Active
SIRCQ,SiriCOMM Inc,GOOG/PINK_SIRCQ,DMDRN/SIRCQ_ALLFINANCIALRATIOS,Active
SIRI,Sirius Satellite Radio Inc,GOOG/NASDAQ_SIRI,DMDRN/SIRI_ALLFINANCIALRATIOS,Active
SIRO,Sirona Dental Systems Inc,GOOG/NASDAQ_SIRO,DMDRN/SIRO_ALLFINANCIALRATIOS,Active
SITO,Single Touch Systems Inc,NA,DMDRN/SITO_ALLFINANCIALRATIOS,Active
SIVB,Silicon Valley Bncsh,GOOG/NASDAQ_SIVB,DMDRN/SIVB_ALLFINANCIALRATIOS,Active
SIX,Six Flags Inc.,GOOG/NYSE_SIX,DMDRN/SIX_ALLFINANCIALRATIOS,Active
SJI,South Jersey Inds.,GOOG/NYSE_SJI,DMDRN/SJI_ALLFINANCIALRATIOS,Active
SJM,Smucker (J.M.),GOOG/NYSE_SJM,DMDRN/SJM_ALLFINANCIALRATIOS,Active
SJRB.TO,Shaw Commun. 'B',NA,DMDRN/SJRB_TO_ALLFINANCIALRATIOS,Active
SJT,San Juan Basin Rlty.,GOOG/NYSE_SJT,DMDRN/SJT_ALLFINANCIALRATIOS,Active
SJW,SJW Corp.,GOOG/NYSE_SJW,DMDRN/SJW_ALLFINANCIALRATIOS,Active
SKAS,Saker Aviation Services Inc,GOOG/PINK_SKAS,DMDRN/SKAS_ALLFINANCIALRATIOS,Active
SKBI,Skystar Bio-Pharmaceutical Co,GOOG/NASDAQ_SKBI,DMDRN/SKBI_ALLFINANCIALRATIOS,Active
SKCO,Sagemark Companies Ltd,GOOG/PINK_SKCO,DMDRN/SKCO_ALLFINANCIALRATIOS,Active
SKFBQ,S&K Famous Brands,GOOG/PINK_SKFBQ,DMDRN/SKFBQ_ALLFINANCIALRATIOS,Active
SKH,Skilled Healthcare Group Inc,GOOG/NYSE_SKH,DMDRN/SKH_ALLFINANCIALRATIOS,Active
SKNYE,Skinny Nutritional Corp,NA,DMDRN/SKNYE_ALLFINANCIALRATIOS,Active
SKPI,Sky Petroleum Inc,GOOG/PINK_SKPI,DMDRN/SKPI_ALLFINANCIALRATIOS,Active
SKPN,SkyShop Logistics Inc.,GOOG/PINK_SKPN,DMDRN/SKPN_ALLFINANCIALRATIOS,Active
SKS,Saks Inc.,GOOG/NYSE_SKS,DMDRN/SKS_ALLFINANCIALRATIOS,Active
SKT,Tanger Factory Outlet,GOOG/NYSE_SKT,DMDRN/SKT_ALLFINANCIALRATIOS,Active
SKUL,Skullcandy Inc.,GOOG/NASDAQ_SKUL,DMDRN/SKUL_ALLFINANCIALRATIOS,Active
SKVI,Skinvisible Inc,GOOG/PINK_SKVI,DMDRN/SKVI_ALLFINANCIALRATIOS,Active
SKVY,Sentry Technology Corp,GOOG/PINK_SKVY,DMDRN/SKVY_ALLFINANCIALRATIOS,Active
SKX,Skechers U.S.A. Inc,GOOG/NYSE_SKX,DMDRN/SKX_ALLFINANCIALRATIOS,Active
SKY,Skyline Corp.,GOOG/NYSE_SKY,DMDRN/SKY_ALLFINANCIALRATIOS,Active
SKYEY,SkyePharma Plc,GOOG/PINK_SKYEY,DMDRN/SKYEY_ALLFINANCIALRATIOS,Active
SKYIQ,Skye International Inc,GOOG/PINK_SKYIQ,DMDRN/SKYIQ_ALLFINANCIALRATIOS,Active
SKYW,SkyWest,GOOG/NASDAQ_SKYW,DMDRN/SKYW_ALLFINANCIALRATIOS,Active
SLAB,Silicon Laboratories Inc,GOOG/NASDAQ_SLAB,DMDRN/SLAB_ALLFINANCIALRATIOS,Active
SLB,Schlumberger Ltd.,GOOG/NYSE_SLB,DMDRN/SLB_ALLFINANCIALRATIOS,Active
SLCA,US Silica Holdings Inc.,GOOG/NYSE_SLCA,DMDRN/SLCA_ALLFINANCIALRATIOS,Active
SLF.TO,Sun Life Financial Services,YAHOO/TSX_SLF_TO,DMDRN/SLF_TO_ALLFINANCIALRATIOS,Active
SLG,SL Green Realty,GOOG/NYSE_SLG,DMDRN/SLG_ALLFINANCIALRATIOS,Active
SLGD,Scott's Liquid Gold Inc,NA,DMDRN/SLGD_ALLFINANCIALRATIOS,Active
SLGI,SecureLogic Corp.,GOOG/PINK_SLGI,DMDRN/SLGI_ALLFINANCIALRATIOS,Active
SLGLF,Silverado Gold Mines Ltd,GOOG/PINK_SLGLF,DMDRN/SLGLF_ALLFINANCIALRATIOS,Active
SLGN,Silgan Holdings,GOOG/NASDAQ_SLGN,DMDRN/SLGN_ALLFINANCIALRATIOS,Active
SLGTQ,SurgiLight Inc.,GOOG/PINK_SLGTQ,DMDRN/SLGTQ_ALLFINANCIALRATIOS,Active
SLH,Solera Holdings Inc,GOOG/NYSE_SLH,DMDRN/SLH_ALLFINANCIALRATIOS,Active
SLI,Sl Industries,GOOG/AMEX_SLI,DMDRN/SLI_ALLFINANCIALRATIOS,Active
SLM,USA Education,GOOG/NASDAQ_SLM,DMDRN/SLM_ALLFINANCIALRATIOS,Active
SLNM,Salon Media Group Inc,GOOG/PINK_SLNM,DMDRN/SLNM_ALLFINANCIALRATIOS,Active
SLP,Simulations Plus Inc,GOOG/NASDAQ_SLP,DMDRN/SLP_ALLFINANCIALRATIOS,Active
SLPHQ,SulphCo Inc,GOOG/PINK_SLPHQ,DMDRN/SLPHQ_ALLFINANCIALRATIOS,Active
SLR.TO,Solitario Resources Corp,YAHOO/TSX_SLR_TO,DMDRN/SLR_TO_ALLFINANCIALRATIOS,Active
SLRC,Solar Capital Ltd,GOOG/NASDAQ_SLRC,DMDRN/SLRC_ALLFINANCIALRATIOS,Active
SLSZQ,SLS Int'l Inc,GOOG/PINK_SLSZQ,DMDRN/SLSZQ_ALLFINANCIALRATIOS,Active
SLT,Sterlite Industries (India),GOOG/NYSE_SLT,DMDRN/SLT_ALLFINANCIALRATIOS,Active
SLTC,Selectica Inc,GOOG/NASDAQ_SLTC,DMDRN/SLTC_ALLFINANCIALRATIOS,Active
SLTM,Solta Medical Inc,GOOG/NASDAQ_SLTM,DMDRN/SLTM_ALLFINANCIALRATIOS,Active
SLTZ,Solar Thin Films Inc,GOOG/PINK_SLTZ,DMDRN/SLTZ_ALLFINANCIALRATIOS,Active
SLW,Silver Wheaton Corporation,GOOG/NYSE_SLW,DMDRN/SLW_ALLFINANCIALRATIOS,Active
SLXCF,Stellar Pharmaceuticals Inc,GOOG/PINK_SLXCF,DMDRN/SLXCF_ALLFINANCIALRATIOS,Active
SLXP,Salix Pharmaceuticals Inc,GOOG/NASDAQ_SLXP,DMDRN/SLXP_ALLFINANCIALRATIOS,Active
SM,Sulzer Medica Ltd,GOOG/NYSE_SM,DMDRN/SM_ALLFINANCIALRATIOS,Active
SMA,Symmetry Medical Inc,GOOG/NYSE_SMA,DMDRN/SMA_ALLFINANCIALRATIOS,Active
SMAN,Standard Management Corp,GOOG/PINK_SMAN,DMDRN/SMAN_ALLFINANCIALRATIOS,Active
SMBC,Southern Mo. Bancorp Inc,GOOG/NASDAQ_SMBC,DMDRN/SMBC_ALLFINANCIALRATIOS,Active
SMBL,Smart Balance Inc,GOOG/NASDAQ_SMBL,DMDRN/SMBL_ALLFINANCIALRATIOS,Active
SMCE,SMC Entertainment Inc,GOOG/PINK_SMCE,DMDRN/SMCE_ALLFINANCIALRATIOS,Active
SMCG,Millennium India Acquisition,GOOG/NASDAQ_SMCG,DMDRN/SMCG_ALLFINANCIALRATIOS,Active
SMCI,Super Micro Computer Inc,GOOG/NASDAQ_SMCI,DMDRN/SMCI_ALLFINANCIALRATIOS,Active
SMDI,Stanford Microdevices Inc,GOOG/PINK_SMDI,DMDRN/SMDI_ALLFINANCIALRATIOS,Active
SMDM,The Singing Machine Co.,GOOG/PINK_SMDM,DMDRN/SMDM_ALLFINANCIALRATIOS,Active
SMED,Sharps Compliance Corp,GOOG/NASDAQ_SMED,DMDRN/SMED_ALLFINANCIALRATIOS,Active
SMG,Scotts Co. 'A',GOOG/NYSE_SMG,DMDRN/SMG_ALLFINANCIALRATIOS,Active
SMGY,Smart Energy Solutions Inc,GOOG/PINK_SMGY,DMDRN/SMGY_ALLFINANCIALRATIOS,Active
SMI,Springs Inds.,GOOG/NYSE_SMI,DMDRN/SMI_ALLFINANCIALRATIOS,Active
SMID,Smith Midland Corp,GOOG/PINK_SMID,DMDRN/SMID_ALLFINANCIALRATIOS,Active
SMIT,Schmitt Inds Inc OR,GOOG/NASDAQ_SMIT,DMDRN/SMIT_ALLFINANCIALRATIOS,Active
SMLP,Summit Midstream Partners LP,GOOG/NYSE_SMLP,DMDRN/SMLP_ALLFINANCIALRATIOS,Active
SMMF,Summit Financial Group Inc.,GOOG/NASDAQ_SMMF,DMDRN/SMMF_ALLFINANCIALRATIOS,Active
SMNG,Strategic Mining Corp.,GOOG/PINK_SMNG,DMDRN/SMNG_ALLFINANCIALRATIOS,Active
SMP,Standard Motor Prod.,GOOG/NYSE_SMP,DMDRN/SMP_ALLFINANCIALRATIOS,Active
SMPL,Simplicity Bancorp Inc.,GOOG/NASDAQ_SMPL,DMDRN/SMPL_ALLFINANCIALRATIOS,Active
SMRT,Stein Mart,GOOG/NASDAQ_SMRT,DMDRN/SMRT_ALLFINANCIALRATIOS,Active
SMSI,Smith Micro Software,GOOG/NASDAQ_SMSI,DMDRN/SMSI_ALLFINANCIALRATIOS,Active
SMT,Summit Pptys Inc.,GOOG/NASDAQ_SMT,DMDRN/SMT_ALLFINANCIALRATIOS,Active
SMTC,Semtech Corp.,GOOG/NASDAQ_SMTC,DMDRN/SMTC_ALLFINANCIALRATIOS,Active
SMTP,SMTP Inc,NA,DMDRN/SMTP_ALLFINANCIALRATIOS,Active
SMTX,SMTC Corp,GOOG/NASDAQ_SMTX,DMDRN/SMTX_ALLFINANCIALRATIOS,Active
SMVE,Smart Move Inc,GOOG/PINK_SMVE,DMDRN/SMVE_ALLFINANCIALRATIOS,Active
SMXMF,Samex Mining Corp,GOOG/PINK_SMXMF,DMDRN/SMXMF_ALLFINANCIALRATIOS,Active
SN,Sanchez Energy Corp,GOOG/NYSE_SN,DMDRN/SN_ALLFINANCIALRATIOS,Active
SNA,Snap-on Inc.,GOOG/NYSE_SNA,DMDRN/SNA_ALLFINANCIALRATIOS,Active
SNAK,Poore Brothers,GOOG/NASDAQ_SNAK,DMDRN/SNAK_ALLFINANCIALRATIOS,Active
SNBC,Sun Bancorp Inc,GOOG/NASDAQ_SNBC,DMDRN/SNBC_ALLFINANCIALRATIOS,Active
SNC.TO,SNC Lavalin Group Inc.,YAHOO/TSX_SNC_TO,DMDRN/SNC_TO_ALLFINANCIALRATIOS,Active
SNCR,Synchronoss Technologies Inc,GOOG/NASDAQ_SNCR,DMDRN/SNCR_ALLFINANCIALRATIOS,Active
SNDK,SanDisk Corp.,GOOG/NASDAQ_SNDK,DMDRN/SNDK_ALLFINANCIALRATIOS,Active
SNDN,SendTec Inc,GOOG/PINK_SNDN,DMDRN/SNDN_ALLFINANCIALRATIOS,Active
SNDTF,Sand Technology Inc,GOOG/PINK_SNDTF,DMDRN/SNDTF_ALLFINANCIALRATIOS,Active
SNE,Sony Corp. ADR,GOOG/NYSE_SNE,DMDRN/SNE_ALLFINANCIALRATIOS,Active
SNET,SourcingLink.net Inc,GOOG/PINK_SNET,DMDRN/SNET_ALLFINANCIALRATIOS,Active
SNFCA,Security Natl Finl Corp,GOOG/NASDAQ_SNFCA,DMDRN/SNFCA_ALLFINANCIALRATIOS,Active
SNGX,Soligenix Inc,NA,DMDRN/SNGX_ALLFINANCIALRATIOS,Active
SNH,Senior Housing Properties Tr,GOOG/NYSE_SNH,DMDRN/SNH_ALLFINANCIALRATIOS,Active
SNHY,Sun Hydraulics,GOOG/NASDAQ_SNHY,DMDRN/SNHY_ALLFINANCIALRATIOS,Active
SNI,Scripps Networks,GOOG/NYSE_SNI,DMDRN/SNI_ALLFINANCIALRATIOS,Active
SNKTY,SENETEK PLC ADR,GOOG/PINK_SNKTY,DMDRN/SNKTY_ALLFINANCIALRATIOS,Active
SNMBQ,Sona Mobile Holdings Corp,GOOG/PINK_SNMBQ,DMDRN/SNMBQ_ALLFINANCIALRATIOS,Active
SNMX,Senomyx Inc,GOOG/NASDAQ_SNMX,DMDRN/SNMX_ALLFINANCIALRATIOS,Active
SNPS,Synopsys Inc.,GOOG/NASDAQ_SNPS,DMDRN/SNPS_ALLFINANCIALRATIOS,Active
SNRV,Sun River Energy Inc,GOOG/PINK_SNRV,DMDRN/SNRV_ALLFINANCIALRATIOS,Active
SNRY,Solar Energy Initiative Inc,GOOG/PINK_SNRY,DMDRN/SNRY_ALLFINANCIALRATIOS,Active
SNSG,Sense Technologies Inc,GOOG/PINK_SNSG,DMDRN/SNSG_ALLFINANCIALRATIOS,Active
SNSS,Sunesis Pharmaceuticals Inc.,GOOG/NASDAQ_SNSS,DMDRN/SNSS_ALLFINANCIALRATIOS,Active
SNTA,Syntha Pharmaceuticals Corp,GOOG/NASDAQ_SNTA,DMDRN/SNTA_ALLFINANCIALRATIOS,Active
SNTI,Senesco Technologies Inc,GOOG/PINK_SNTI,DMDRN/SNTI_ALLFINANCIALRATIOS,Active
SNTS,Santarus Inc,GOOG/NASDAQ_SNTS,DMDRN/SNTS_ALLFINANCIALRATIOS,Active
SNV,Synovus Financial,GOOG/NYSE_SNV,DMDRN/SNV_ALLFINANCIALRATIOS,Active
SNVHQ,Synova Healthcare Group Inc,GOOG/PINK_SNVHQ,DMDRN/SNVHQ_ALLFINANCIALRATIOS,Active
SNWV,SANUWAVE Health Inc,NA,DMDRN/SNWV_ALLFINANCIALRATIOS,Active
SNX,SYNNEX Information Tech,GOOG/NYSE_SNX,DMDRN/SNX_ALLFINANCIALRATIOS,Active
SNY,Sanofi-Aventis,GOOG/NYSE_SNY,DMDRN/SNY_ALLFINANCIALRATIOS,Active
SO,Southern Co.,GOOG/NYSE_SO,DMDRN/SO_ALLFINANCIALRATIOS,Active
SOAP,Soapstone Networks Inc,GOOG/PINK_SOAP,DMDRN/SOAP_ALLFINANCIALRATIOS,Active
SOBGF,Soil Biogenics Ltd,GOOG/PINK_SOBGF,DMDRN/SOBGF_ALLFINANCIALRATIOS,Active
SOCB,Southcoast Financial Corp,GOOG/NASDAQ_SOCB,DMDRN/SOCB_ALLFINANCIALRATIOS,Active
SODA,SodaStream International Ltd,GOOG/NASDAQ_SODA,DMDRN/SODA_ALLFINANCIALRATIOS,Active
SODI,Solitron Devices Inc.,GOOG/PINK_SODI,DMDRN/SODI_ALLFINANCIALRATIOS,Active
SOEN,Solar Enertech Corp,GOOG/PINK_SOEN,DMDRN/SOEN_ALLFINANCIALRATIOS,Active
SOFO,Sonic Foundry Inc.,GOOG/NASDAQ_SOFO,DMDRN/SOFO_ALLFINANCIALRATIOS,Active
SOFT,SofTech Inc,GOOG/PINK_SOFT,DMDRN/SOFT_ALLFINANCIALRATIOS,Active
SOHU,Sohu.com Inc,GOOG/NASDAQ_SOHU,DMDRN/SOHU_ALLFINANCIALRATIOS,Active
SOIGF,Strata Oil & Gas Inc,GOOG/PINK_SOIGF,DMDRN/SOIGF_ALLFINANCIALRATIOS,Active
SOIS,Striker Oil & Gas Inc,GOOG/PINK_SOIS,DMDRN/SOIS_ALLFINANCIALRATIOS,Active
SOLN,Smart Online Inc,NA,DMDRN/SOLN_ALLFINANCIALRATIOS,Active
SOMC,Southern Michigan Bancorp Inc,GOOG/PINK_SOMC,DMDRN/SOMC_ALLFINANCIALRATIOS,Active
SOMD,Studio One Media Inc,GOOG/PINK_SOMD,DMDRN/SOMD_ALLFINANCIALRATIOS,Active
SOMH,Somerset Hills Bancorp,GOOG/NASDAQ_SOMH,DMDRN/SOMH_ALLFINANCIALRATIOS,Active
SOMX,Somaxon Pharmaceuticals Inc,GOOG/NASDAQ_SOMX,DMDRN/SOMX_ALLFINANCIALRATIOS,Active
SON,Sonoco Products,GOOG/NYSE_SON,DMDRN/SON_ALLFINANCIALRATIOS,Active
SONA,Southern Nat'l Bancorp Va.,GOOG/NASDAQ_SONA,DMDRN/SONA_ALLFINANCIALRATIOS,Active
SONC,Sonic Corp.,GOOG/NASDAQ_SONC,DMDRN/SONC_ALLFINANCIALRATIOS,Active
SONS,Sonus Networks Inc,GOOG/NASDAQ_SONS,DMDRN/SONS_ALLFINANCIALRATIOS,Active
SONT,Sontra Medical Corp,GOOG/PINK_SONT,DMDRN/SONT_ALLFINANCIALRATIOS,Active
SOPK,Southpeak Interactive Corp.,GOOG/PINK_SOPK,DMDRN/SOPK_ALLFINANCIALRATIOS,Active
SOPW,Solar Power Inc,GOOG/PINK_SOPW,DMDRN/SOPW_ALLFINANCIALRATIOS,Active
SOQ,Sonde Resources Corp,GOOG/AMEX_SOQ,DMDRN/SOQ_ALLFINANCIALRATIOS,Active
SORL,SORL Auto Parts Inc.,GOOG/NASDAQ_SORL,DMDRN/SORL_ALLFINANCIALRATIOS,Active
SOSO,Storage Computer Corp,GOOG/PINK_SOSO,DMDRN/SOSO_ALLFINANCIALRATIOS,Active
SOTK,Sono-Tek Corporation,GOOG/PINK_SOTK,DMDRN/SOTK_ALLFINANCIALRATIOS,Active
SOUP,Soupman Inc.,GOOG/PINK_SOUP,DMDRN/SOUP_ALLFINANCIALRATIOS,Active
SOYL,American Soil Technologies Inc,GOOG/PINK_SOYL,DMDRN/SOYL_ALLFINANCIALRATIOS,Active
SOYO,Soyo Group Inc.,GOOG/PINK_SOYO,DMDRN/SOYO_ALLFINANCIALRATIOS,Active
SPA,Sparton Corp.,GOOG/NYSE_SPA,DMDRN/SPA_ALLFINANCIALRATIOS,Active
SPAN,Span-America Medical Systems,GOOG/NASDAQ_SPAN,DMDRN/SPAN_ALLFINANCIALRATIOS,Active
SPAR,Spartan Motors,GOOG/NASDAQ_SPAR,DMDRN/SPAR_ALLFINANCIALRATIOS,Active
SPB,Spectrum Brands Holdings Inc,GOOG/NYSE_SPB,DMDRN/SPB_ALLFINANCIALRATIOS,Active
SPBC,SP Bancorp Inc,GOOG/NASDAQ_SPBC,DMDRN/SPBC_ALLFINANCIALRATIOS,Active
SPCHA,Sport Chalet Inc.,GOOG/NASDAQ_SPCHA,DMDRN/SPCHA_ALLFINANCIALRATIOS,Active
SPCHB,Sport Chalet,GOOG/NASDAQ_SPCHB,DMDRN/SPCHB_ALLFINANCIALRATIOS,Active
SPCO,Spescom Software Inc,GOOG/PINK_SPCO,DMDRN/SPCO_ALLFINANCIALRATIOS,Active
SPDE,Speedus.Com Inc,GOOG/PINK_SPDE,DMDRN/SPDE_ALLFINANCIALRATIOS,Active
SPEX,Spherix Inc.,GOOG/NASDAQ_SPEX,DMDRN/SPEX_ALLFINANCIALRATIOS,Active
SPF,Standard Pacific Corp.,GOOG/NYSE_SPF,DMDRN/SPF_ALLFINANCIALRATIOS,Active
SPG,Simon Property Group,GOOG/NYSE_SPG,DMDRN/SPG_ALLFINANCIALRATIOS,Active
SPGZ,Spectrum Group Intl Inc,GOOG/PINK_SPGZ,DMDRN/SPGZ_ALLFINANCIALRATIOS,Active
SPH,Suburban Propane Partners,GOOG/NYSE_SPH,DMDRN/SPH_ALLFINANCIALRATIOS,Active
SPIL,SiliconWare Precision Inds. Co,GOOG/NASDAQ_SPIL,DMDRN/SPIL_ALLFINANCIALRATIOS,Active
SPIR,Spire Corp.,GOOG/NASDAQ_SPIR,DMDRN/SPIR_ALLFINANCIALRATIOS,Active
